,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
21,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,831,0,0,0,0,0,0,0,6,16,0,0,0,0,0,0,0,2,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,31,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
22,0,0,0,0,0,0,0,1,2,0,0,0,0,4,0,0,0,1,6,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,20,0,0,0,23,5,0,4,1,4,2,0,0,0,51,1,0,0,0,0,0,7,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
23,0,0,0,0,0,2,0,0,0,5,0,0,0,2,0,24,3,13,39,9,27,0,12,522,0,31,0,14,0,0,0,0,0,0,13,3,75,0,0,3,0,0,1,0,0,0,0,0,1,4,1,1,0,0,4,1,0,9,0,4,0,0,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,0,0,0,0,0,4,0,0,5,0,0,0,0,1,5,0,2,6,16,16,0,0,30,0,581,0,1,0,0,0,0,0,0,3,0,23,0,0,2,0,0,0,0,0,5,0,0,3,6,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,28,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
26,0,0,1,1,5,0,116,0,0,6,0,38,0,0,18,10,1,1,49,5,2,0,0,6,0,0,1891,10,0,0,0,0,0,0,0,0,0,0,19,63,0,0,0,91,50,63,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,57,0,0,0,10,0,10,2,398,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,9,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678,0,6,2,0,0,0,0,0,0,0,0,4,0,0,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,667,4,22,0,0,0,0,0,0,0,0,0,13,1,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,21,0,0,0,0,0,1,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0
30,12,0,0,0,0,0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,11,10,720,11,0,0,0,0,0,0,0,0,10,37,0,9,3,68,2,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,0,1,0,10,0,33,0,0,0,1,1,0,0,0,1,0,2,0,0,3,2,0,3,0,0,0,0,0,0
31,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,17,415,0,0,0,0,0,0,0,0,0,2,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
32,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0,0,0,0,0,49,2,1,2,2,0,8,0,4,0,0,7,8,178,0,38,0,8,5,0,0,2,0,0,0,0,0,0,0,3297,6,0,1,61,1,0,0,0,0,0,0,0,1,86,13,6,32,0,22,10,35,0,43,1,7,13,0,16,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,498,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,16,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,36,66,0,0,62,0,52,0,0,0,0,0,0,0,0,1,0,857,0,0,0,0,0,0,0,0,2,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
38,0,0,121,1,11,50,164,3,0,3,1,35,0,7,40,3,21,3,231,0,0,0,5,1,0,0,26,0,0,0,0,0,0,0,114,0,0,0,3459,31,5,2,3,0,85,1,0,3,1,7,1,0,2,5,29,0,0,10,2,8,2,0,67,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0,0,0,0,0,0,2,0,6,7,0,7,0,1,13,6,0,4,84,72,68,0,0,6,0,4,18,6,0,1,0,0,0,0,3,0,0,0,45,838,1,1,0,4,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,0,3,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2,0,0,5,0,587,36,32,2,7,1,23,1,0,0,1,0,0,0,17,0,0,0,1,7,0,0,0,1,0,3,0,2,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
